concept_id,value_set_name,code_system,logical_definition,code,code_description,Observation,Condition,Spec Anatomic Site,Drug,Meas Value,Measurement,Specimen,"NA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515489 Specimen from left kidney obtained by partial nephrectomy [Nebraska Lexicon 122682005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515490 Ligament sample [Nebraska Lexicon 309114009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515491 Specimen from endocrine gland [Nebraska Lexicon 608868000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [N] 3515492 Thyroid cytologic material, processed intraoperatively [Nebraska Lexicon 116162006] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515493 Vesicale fluid swab [Nebraska Lexicon 436651000124102] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515494 Specimen from abscess of brain [Nebraska Lexicon 446774006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515495 Pharyngeal cytologic material [Nebraska Lexicon 110934009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515496 Specimen from bladder obtained by fine needle aspiration biopsy [Nebraska Lexicon 432099000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515497 Tissue specimen from trophoblast [Nebraska Lexicon 399657004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515498 Upper respiratory tract cytologic material [Nebraska Lexicon 110902000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515499 Specimen from pleura obtained by thoracoscopic procedure [Nebraska Lexicon 122620004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515500 Twelve hour urine specimen [Nebraska Lexicon 732211001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515501 Oesophageal brushings sample [Nebraska Lexicon 309210009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515502 Tracheal cytologic material [Nebraska Lexicon 110920009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515503 Maggot sample [Nebraska Lexicon 258616007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515504 Electrode specimen [Nebraska Lexicon 119314005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515505 Synovial tissue sample [Nebraska Lexicon 309121009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515506 Umbilical vein catheter tip submitted as specimen [Nebraska Lexicon 472925006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515507 Terminal ileum resection sample [Nebraska Lexicon 309221000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515508 Specimen from periureteral tissue [Nebraska Lexicon 608858005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515509 Specimen from mass lesion [Nebraska Lexicon 420548004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515510 Body fluid specimen obtained via cholecytosomy tube [Nebraska Lexicon 446561003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515511 Bloody liquid stool specimen [Nebraska Lexicon 429921000124107] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515512 Discharge specimen [Nebraska Lexicon 258439008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515513 Rectal scrapes [Nebraska Lexicon 258556002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515514 Paraffin embedded slide [Nebraska Lexicon 15650671000119107] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515515 Specimen from lower limb [Nebraska Lexicon 430214008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515516 Specimen from retina obtained by complete exenteration of eye [Nebraska Lexicon 399603006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515517 Tissue specimen from stomach [Nebraska Lexicon 128171007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515518 Treated water specimen [Nebraska Lexicon 708110000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515519 Peritoneal dialysis fluid specimen [Nebraska Lexicon 122586001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515520 Prosthetic joint sample [Nebraska Lexicon 258540007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515521 Swab from nasal sinus [Nebraska Lexicon 472901003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515522 Cotton wool ball submitted as specimen [Nebraska Lexicon 473401000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515523 Semi-skimmed milk sample [Nebraska Lexicon 258657000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515524 Tissue specimen from endometrium [Nebraska Lexicon 128163008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515525 Specimen from right ovary obtained by salpingo-oophorectomy [Nebraska Lexicon 122715008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515526 Slide [Nebraska Lexicon 258661006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515527 Specimen from colon obtained by sigmoidectomy [Nebraska Lexicon 122651006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515528 Interstitial fluid specimen [Nebraska Lexicon 258479004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515529 Specimen from thyroid obtained by isthmectomy [Nebraska Lexicon 122735009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515530 Specimen from oesophagus [Nebraska Lexicon 127463000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515531 Bone and joint sample [Nebraska Lexicon 258539005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515532 Swab from lesion of skin [Nebraska Lexicon 472862007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515533 Middle ear fluid sample [Nebraska Lexicon 258466008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515534 Specimen from appendix and right colon obtained by appendicectomy and right hemicolectomy [Nebraska Lexicon 422991009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515535 Peritoneal fluid sample [Nebraska Lexicon 168139001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515536 Specimen from eye obtained by complete exenteration [Nebraska Lexicon 399443006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515537 Duodenal ulcer sample [Nebraska Lexicon 16213651000119102] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515538 Specimen from omentum [Nebraska Lexicon 433309007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515539 Specimen from vagina obtained by excisional biopsy of lesion [Nebraska Lexicon 122692002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515540 Sheep's milk sample [Nebraska Lexicon 258659002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515541 Specimen from thymus gland [Nebraska Lexicon 396896007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515542 Specimen from prostate obtained by fine needle aspiration biopsy [Nebraska Lexicon 441884004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515543 Specimen from breast obtained by resection of lateral margin [Nebraska Lexicon 16211491000119105] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515544 Bacillus Calmette-Guerin site swab [Nebraska Lexicon 258504005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515545 Trophoblastic tissue obtained by hysterectomy [Nebraska Lexicon 399658009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515546 Human breast milk specimen [Nebraska Lexicon 430791000124104] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515547 Swab of drain insertion site [Nebraska Lexicon 258506007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515548 Female genital tissue sample [Nebraska Lexicon 309278008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515549 Joint fluid specimen [Nebraska Lexicon 431361003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515550 Cord blood specimen from foetus [Nebraska Lexicon 122557004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515551 Parathyroid tissue sample [Nebraska Lexicon 309150002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515552 Specimen from right fallopian tube obtained by salpingectomy [Nebraska Lexicon 397333000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515553 Arthropod material submitted as specimen [Nebraska Lexicon 734338009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515554 Salivary calculus specimen [Nebraska Lexicon 732293002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515555 Specimen from abscess of liver [Nebraska Lexicon 446674003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515556 Total colectomy sample [Nebraska Lexicon 309487001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515557 Genital lochia specimen [Nebraska Lexicon 122579009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515558 Prostate biopsy sample [Nebraska Lexicon 309132009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515559 Coronal sulcus of penis swab [Nebraska Lexicon 258515000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515560 Specimen from stomach obtained by partial gastrectomy [Nebraska Lexicon 122635003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515561 Specimen from ureter obtained by brush biopsy [Nebraska Lexicon 440135000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515562 Blood specimen submitted in heparinized collection tube [Nebraska Lexicon 446272009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515563 Specimen from endotracheal tube [Nebraska Lexicon 119307008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515564 Incubator swab [Nebraska Lexicon 258536003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515565 Specimen from skin obtained by wide re-excision [Nebraska Lexicon 396358003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515566 Specimen from kidney obtained by fine needle aspiration procedure [Nebraska Lexicon 122671002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515567 Resected articular tissue sample [Nebraska Lexicon 309127008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515568 Specimen from breast obtained by mastectomy with axillary contents [Nebraska Lexicon 16211771000119103] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515569 Specimen from thoracic mesothelium obtained by thoracoscopic biopsy [Nebraska Lexicon 397456005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515570 Swab from urethral meatus [Nebraska Lexicon 472873000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515571 Specimen from abscess of Bartholin's gland [Nebraska Lexicon 16215171000119102] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515572 Specimen from ovary obtained by hysterectomy with left salpingo-oophorectomy [Nebraska Lexicon 397246008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515573 Tissue specimen obtained from vulva by biopsy [Nebraska Lexicon 369618002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515574 Skin incision biopsy sample [Nebraska Lexicon 309505009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515575 Specimen from unspecified body site [Nebraska Lexicon 430304001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515576 Specimen from explanted liver [Nebraska Lexicon 396481000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515577 Formalin-fixed placenta tissue specimen [Nebraska Lexicon 725957005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515578 Specimen containing crystals from synovial joint [Nebraska Lexicon 440138003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515579 Specimen obtained by lymphadenectomy [Nebraska Lexicon 397436009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515580 Air sample [Nebraska Lexicon 446302006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515581 Tissue specimen obtained for Hodgkin disease by biopsy [Nebraska Lexicon 369613006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515582 Specimen from vagina obtained by partial vaginectomy [Nebraska Lexicon 397111007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515583 Specimen from endometrium obtained by pelvic exenteration [Nebraska Lexicon 122707005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515584 Iliac crest bone marrow sample [Nebraska Lexicon 271515009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515585 Vagina cytologic material [Nebraska Lexicon 110947004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515586 Specimen from cartilage obtained by shave excision [Nebraska Lexicon 16212971000119107] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515587 Swab [Nebraska Lexicon 257261003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515588 Hand joint synovial fluid [Nebraska Lexicon 167871007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515589 Right pleural cytologic material [Nebraska Lexicon 110915009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515590 Vitreous humour specimen obtained by fine needle aspiration procedure [Nebraska Lexicon 16223931000119106] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515591 Cytologic material obtained from amniotic fluid [Nebraska Lexicon 430389009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515592 Fluid specimen from subdural space [Nebraska Lexicon 444936006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515593 Duodenal string [Nebraska Lexicon 258553005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515594 Specimen obtained by bronchoscopy [Nebraska Lexicon 16221811000119106] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515595 Cerumen specimen [Nebraska Lexicon 122580007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515596 Vaginal discharge specimen [Nebraska Lexicon 16221011000119101] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515597 Foetal cytologic material [Nebraska Lexicon 110968003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515598 Head of femur sample [Nebraska Lexicon 309120005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515599 Arterial line specimen [Nebraska Lexicon 119309006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515600 Cytologic material obtained from unspecified body site [Nebraska Lexicon 430297000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515601 Specimen from liver obtained by left lateral segmentectomy [Nebraska Lexicon 396479002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515602 Tissue specimen from genital system [Nebraska Lexicon 128165001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515603 Bile specimen obtained via biliary T-tube [Nebraska Lexicon 447341000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515604 Specimen from pleura obtained by lymph node biopsy [Nebraska Lexicon 122622007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515605 Endocardial specimen [Nebraska Lexicon 119378002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515606 Swab of inanimate object [Nebraska Lexicon 258532001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515607 Urethra cytologic material [Nebraska Lexicon 110965000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [N] 3515608 Specimen from breast obtained by complete excision, less than total mastectomy, with axillary contents [Nebraska Lexicon 122597001] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515609 Anterior nares swab [Nebraska Lexicon 697989009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515610 Specimen from oesophagus obtained by oesophageal resection [Nebraska Lexicon 122630008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[V] [N] 3515611 Specimen from rectum obtained by transanal disk excision, fragmented [Nebraska Lexicon 122655002] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515612 Swab of pilonidal sinus [Nebraska Lexicon 438343001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515613 Surface wipe specimen [Nebraska Lexicon 1081000124108] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515614 Breast nipple discharge sample [Nebraska Lexicon 309503002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515615 Specimen from wound abscess [Nebraska Lexicon 119366001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515616 Sinus washings [Nebraska Lexicon 258475005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515617 Specimen from thymus gland obtained by transcervical thymectomy [Nebraska Lexicon 396897003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515618 Tracheal tube submitted as specimen [Nebraska Lexicon 472938003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515619 Gastric lavage aspirate sample [Nebraska Lexicon 168138009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515620 Tissue specimen obtained from small intestine by biopsy [Nebraska Lexicon 369611008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515621 Gastric juice sample [Nebraska Lexicon 258459007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515622 Specimen from gastrointestinal tract obtained by incisional biopsy [Nebraska Lexicon 122627001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515623 Specimen from breast duct obtained by excision [Nebraska Lexicon 16215491000119108] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515624 Skin swab [Nebraska Lexicon 258503004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515625 Sputum specimen [Nebraska Lexicon 119334006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515626 Specimen from nasopharyngeal structure [Nebraska Lexicon 430248009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515627 Seminal plasma specimen [Nebraska Lexicon 119348006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515628 Specimen from trunk obtained by biopsy [Nebraska Lexicon 431412004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515629 Penis swab [Nebraska Lexicon 258510005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515630 Jejunal fluid specimen obtained by drainage [Nebraska Lexicon 16210371000119107] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515631 Specimen from lesion of penis obtained by scraping [Nebraska Lexicon 733484007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515632 Specimen from pericardium [Nebraska Lexicon 430244006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515633 Cow's milk sample [Nebraska Lexicon 258655008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515634 Breast cytologic material obtained by incisional biopsy [Nebraska Lexicon 373103009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515635 Tissue specimen from eye [Nebraska Lexicon 128164002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515636 Fluid specimen from epididymis [Nebraska Lexicon 732975005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515637 Specimen from lesion of perianal region obtained by scraping [Nebraska Lexicon 733485008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515638 Fluid specimen from mucocele of lacrimal sac [Nebraska Lexicon 446908003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3515639 Plasma specimen with citrate [Nebraska Lexicon 708048008] [Specimen] [Specimen],NA
